seq,submitted,processed,returned,result
28893,2019-12-02 22:57:18.068000+00:00,2019-12-02 22:57:18.109000+00:00,2019-12-02 22:57:18.109000+00:00,JUNK_FRAME
28894,2019-12-02 22:57:18.109000+00:00,2019-12-02 22:57:18.150000+00:00,2019-12-02 22:57:18.150000+00:00,JUNK_FRAME
28895,2019-12-02 22:57:18.150000+00:00,2019-12-02 22:57:18.190000+00:00,2019-12-02 22:57:18.190000+00:00,JUNK_FRAME
28896,2019-12-02 22:57:18.190000+00:00,2019-12-02 22:57:18.238000+00:00,2019-12-02 22:57:18.238000+00:00,JUNK_FRAME
28897,2019-12-02 22:57:18.238000+00:00,2019-12-02 22:57:18.287000+00:00,2019-12-02 22:57:18.287000+00:00,JUNK_FRAME
28898,2019-12-02 22:57:18.287000+00:00,2019-12-02 22:57:18.329000+00:00,2019-12-02 22:57:18.329000+00:00,JUNK_FRAME
28899,2019-12-02 22:57:18.329000+00:00,2019-12-02 22:57:18.370000+00:00,2019-12-02 22:57:18.370000+00:00,JUNK_FRAME
28900,2019-12-02 22:57:18.370000+00:00,2019-12-02 22:57:18.411000+00:00,2019-12-02 22:57:18.411000+00:00,JUNK_FRAME
28901,2019-12-02 22:57:18.411000+00:00,2019-12-02 22:57:18.451000+00:00,2019-12-02 22:57:18.451000+00:00,JUNK_FRAME
28902,2019-12-02 22:57:18.451000+00:00,2019-12-02 22:57:18.493000+00:00,2019-12-02 22:57:18.493000+00:00,JUNK_FRAME
28903,2019-12-02 22:57:18.493000+00:00,2019-12-02 22:57:18.533000+00:00,2019-12-02 22:57:18.533000+00:00,JUNK_FRAME
28904,2019-12-02 22:57:18.534000+00:00,2019-12-02 22:57:18.580000+00:00,2019-12-02 22:57:18.580000+00:00,JUNK_FRAME
28905,2019-12-02 22:57:18.580000+00:00,2019-12-02 22:57:18.625000+00:00,2019-12-02 22:57:18.625000+00:00,JUNK_FRAME
28906,2019-12-02 22:57:18.625000+00:00,2019-12-02 22:57:18.669000+00:00,2019-12-02 22:57:18.670000+00:00,JUNK_FRAME
28907,2019-12-02 22:57:18.670000+00:00,2019-12-02 22:57:18.721000+00:00,2019-12-02 22:57:18.721000+00:00,JUNK_FRAME
28909,2019-12-02 22:57:18.721000+00:00,2019-12-02 22:57:19.240000+00:00,2019-12-02 22:57:19.240000+00:00,NO_CHANGE
28921,2019-12-02 22:57:19.240000+00:00,2019-12-02 22:57:19.281000+00:00,2019-12-02 22:57:19.281000+00:00,JUNK_FRAME
28922,2019-12-02 22:57:19.281000+00:00,2019-12-02 22:57:19.317000+00:00,2019-12-02 22:57:19.317000+00:00,JUNK_FRAME
28923,2019-12-02 22:57:19.317000+00:00,2019-12-02 22:57:19.353000+00:00,2019-12-02 22:57:19.353000+00:00,JUNK_FRAME
28924,2019-12-02 22:57:19.353000+00:00,2019-12-02 22:57:19.389000+00:00,2019-12-02 22:57:19.389000+00:00,JUNK_FRAME
28925,2019-12-02 22:57:19.390000+00:00,2019-12-02 22:57:19.430000+00:00,2019-12-02 22:57:19.431000+00:00,JUNK_FRAME
28926,2019-12-02 22:57:19.431000+00:00,2019-12-02 22:57:19.476000+00:00,2019-12-02 22:57:19.476000+00:00,JUNK_FRAME
28927,2019-12-02 22:57:19.476000+00:00,2019-12-02 22:57:19.520000+00:00,2019-12-02 22:57:19.521000+00:00,JUNK_FRAME
28928,2019-12-02 22:57:19.521000+00:00,2019-12-02 22:57:19.570000+00:00,2019-12-02 22:57:19.570000+00:00,JUNK_FRAME
28929,2019-12-02 22:57:19.570000+00:00,2019-12-02 22:57:19.621000+00:00,2019-12-02 22:57:19.621000+00:00,JUNK_FRAME
28930,2019-12-02 22:57:19.621000+00:00,2019-12-02 22:57:19.690000+00:00,2019-12-02 22:57:19.690000+00:00,NO_CHANGE
28932,2019-12-02 22:57:19.691000+00:00,2019-12-02 22:57:19.759000+00:00,2019-12-02 22:57:19.759000+00:00,NO_CHANGE
28933,2019-12-02 22:57:19.759000+00:00,2019-12-02 22:57:19.830000+00:00,2019-12-02 22:57:19.830000+00:00,NO_CHANGE
28935,2019-12-02 22:57:19.830000+00:00,2019-12-02 22:57:19.900000+00:00,2019-12-02 22:57:19.900000+00:00,NO_CHANGE
28937,2019-12-02 22:57:19.900000+00:00,2019-12-02 22:57:19.972000+00:00,2019-12-02 22:57:19.973000+00:00,NO_CHANGE
28939,2019-12-02 22:57:19.973000+00:00,2019-12-02 22:57:20.041000+00:00,2019-12-02 22:57:20.041000+00:00,NO_CHANGE
28940,2019-12-02 22:57:20.041000+00:00,2019-12-02 22:57:20.107000+00:00,2019-12-02 22:57:20.107000+00:00,NO_CHANGE
28942,2019-12-02 22:57:20.108000+00:00,2019-12-02 22:57:20.181000+00:00,2019-12-02 22:57:20.181000+00:00,NO_CHANGE
28944,2019-12-02 22:57:20.181000+00:00,2019-12-02 22:57:20.252000+00:00,2019-12-02 22:57:20.252000+00:00,NO_CHANGE
28945,2019-12-02 22:57:20.252000+00:00,2019-12-02 22:57:20.318000+00:00,2019-12-02 22:57:20.318000+00:00,NO_CHANGE
28947,2019-12-02 22:57:20.318000+00:00,2019-12-02 22:57:20.387000+00:00,2019-12-02 22:57:20.387000+00:00,NO_CHANGE
28949,2019-12-02 22:57:20.387000+00:00,2019-12-02 22:57:20.453000+00:00,2019-12-02 22:57:20.453000+00:00,NO_CHANGE
28950,2019-12-02 22:57:20.453000+00:00,2019-12-02 22:57:20.526000+00:00,2019-12-02 22:57:20.526000+00:00,NO_CHANGE
28952,2019-12-02 22:57:20.526000+00:00,2019-12-02 22:57:20.593000+00:00,2019-12-02 22:57:20.593000+00:00,NO_CHANGE
28954,2019-12-02 22:57:20.593000+00:00,2019-12-02 22:57:20.659000+00:00,2019-12-02 22:57:20.659000+00:00,NO_CHANGE
28955,2019-12-02 22:57:20.659000+00:00,2019-12-02 22:57:20.729000+00:00,2019-12-02 22:57:20.729000+00:00,NO_CHANGE
28957,2019-12-02 22:57:20.729000+00:00,2019-12-02 22:57:20.800000+00:00,2019-12-02 22:57:20.800000+00:00,NO_CHANGE
28958,2019-12-02 22:57:20.800000+00:00,2019-12-02 22:57:20.869000+00:00,2019-12-02 22:57:20.869000+00:00,NO_CHANGE
28960,2019-12-02 22:57:20.870000+00:00,2019-12-02 22:57:20.943000+00:00,2019-12-02 22:57:20.943000+00:00,NO_CHANGE
28962,2019-12-02 22:57:20.943000+00:00,2019-12-02 22:57:21.012000+00:00,2019-12-02 22:57:21.012000+00:00,NO_CHANGE
28964,2019-12-02 22:57:21.012000+00:00,2019-12-02 22:57:21.081000+00:00,2019-12-02 22:57:21.081000+00:00,NO_CHANGE
28965,2019-12-02 22:57:21.081000+00:00,2019-12-02 22:57:21.150000+00:00,2019-12-02 22:57:21.150000+00:00,NO_CHANGE
28967,2019-12-02 22:57:21.150000+00:00,2019-12-02 22:57:21.223000+00:00,2019-12-02 22:57:21.223000+00:00,NO_CHANGE
28969,2019-12-02 22:57:21.223000+00:00,2019-12-02 22:57:21.287000+00:00,2019-12-02 22:57:21.287000+00:00,NO_CHANGE
28970,2019-12-02 22:57:21.288000+00:00,2019-12-02 22:57:21.354000+00:00,2019-12-02 22:57:21.354000+00:00,NO_CHANGE
28972,2019-12-02 22:57:21.354000+00:00,2019-12-02 22:57:21.422000+00:00,2019-12-02 22:57:21.422000+00:00,NO_CHANGE
28973,2019-12-02 22:57:21.422000+00:00,2019-12-02 22:57:21.475000+00:00,2019-12-02 22:57:21.475000+00:00,JUNK_FRAME
28975,2019-12-02 22:57:21.475000+00:00,2019-12-02 22:57:21.517000+00:00,2019-12-02 22:57:21.517000+00:00,JUNK_FRAME
28976,2019-12-02 22:57:21.517000+00:00,2019-12-02 22:57:21.557000+00:00,2019-12-02 22:57:21.557000+00:00,JUNK_FRAME
28977,2019-12-02 22:57:21.557000+00:00,2019-12-02 22:57:21.596000+00:00,2019-12-02 22:57:21.596000+00:00,JUNK_FRAME
28978,2019-12-02 22:57:21.596000+00:00,2019-12-02 22:57:21.637000+00:00,2019-12-02 22:57:21.637000+00:00,JUNK_FRAME
28979,2019-12-02 22:57:21.637000+00:00,2019-12-02 22:57:21.673000+00:00,2019-12-02 22:57:21.673000+00:00,JUNK_FRAME
28980,2019-12-02 22:57:21.677000+00:00,2019-12-02 22:57:21.718000+00:00,2019-12-02 22:57:21.718000+00:00,JUNK_FRAME
28981,2019-12-02 22:57:21.718000+00:00,2019-12-02 22:57:21.757000+00:00,2019-12-02 22:57:21.757000+00:00,JUNK_FRAME
28982,2019-12-02 22:57:21.761000+00:00,2019-12-02 22:57:21.809000+00:00,2019-12-02 22:57:21.809000+00:00,JUNK_FRAME
28983,2019-12-02 22:57:21.809000+00:00,2019-12-02 22:57:21.859000+00:00,2019-12-02 22:57:21.859000+00:00,JUNK_FRAME
28984,2019-12-02 22:57:21.859000+00:00,2019-12-02 22:57:22.421000+00:00,2019-12-02 22:57:22.422000+00:00,SUCCESS
28997,2019-12-02 22:57:22.424000+00:00,2019-12-02 22:57:22.939000+00:00,2019-12-02 22:57:22.939000+00:00,NO_CHANGE
29010,2019-12-02 22:57:22.939000+00:00,2019-12-02 22:57:22.987000+00:00,2019-12-02 22:57:22.987000+00:00,JUNK_FRAME
29011,2019-12-02 22:57:22.987000+00:00,2019-12-02 22:57:23.034000+00:00,2019-12-02 22:57:23.034000+00:00,JUNK_FRAME
29012,2019-12-02 22:57:23.034000+00:00,2019-12-02 22:57:23.078000+00:00,2019-12-02 22:57:23.078000+00:00,JUNK_FRAME
29013,2019-12-02 22:57:23.078000+00:00,2019-12-02 22:57:23.122000+00:00,2019-12-02 22:57:23.122000+00:00,JUNK_FRAME
29014,2019-12-02 22:57:23.123000+00:00,2019-12-02 22:57:23.163000+00:00,2019-12-02 22:57:23.163000+00:00,JUNK_FRAME
29015,2019-12-02 22:57:23.163000+00:00,2019-12-02 22:57:23.204000+00:00,2019-12-02 22:57:23.204000+00:00,JUNK_FRAME
29016,2019-12-02 22:57:23.204000+00:00,2019-12-02 22:57:23.245000+00:00,2019-12-02 22:57:23.245000+00:00,JUNK_FRAME
29017,2019-12-02 22:57:23.245000+00:00,2019-12-02 22:57:23.290000+00:00,2019-12-02 22:57:23.290000+00:00,JUNK_FRAME
29018,2019-12-02 22:57:23.290000+00:00,2019-12-02 22:57:23.336000+00:00,2019-12-02 22:57:23.336000+00:00,JUNK_FRAME
29019,2019-12-02 22:57:23.336000+00:00,2019-12-02 22:57:23.378000+00:00,2019-12-02 22:57:23.378000+00:00,JUNK_FRAME
29020,2019-12-02 22:57:23.378000+00:00,2019-12-02 22:57:23.415000+00:00,2019-12-02 22:57:23.416000+00:00,JUNK_FRAME
29021,2019-12-02 22:57:23.416000+00:00,2019-12-02 22:57:23.452000+00:00,2019-12-02 22:57:23.452000+00:00,JUNK_FRAME
29022,2019-12-02 22:57:23.452000+00:00,2019-12-02 22:57:23.493000+00:00,2019-12-02 22:57:23.493000+00:00,JUNK_FRAME
29023,2019-12-02 22:57:23.493000+00:00,2019-12-02 22:57:23.530000+00:00,2019-12-02 22:57:23.530000+00:00,JUNK_FRAME
29024,2019-12-02 22:57:23.530000+00:00,2019-12-02 22:57:23.573000+00:00,2019-12-02 22:57:23.573000+00:00,JUNK_FRAME
29025,2019-12-02 22:57:23.573000+00:00,2019-12-02 22:57:23.613000+00:00,2019-12-02 22:57:23.613000+00:00,JUNK_FRAME
29026,2019-12-02 22:57:23.613000+00:00,2019-12-02 22:57:23.666000+00:00,2019-12-02 22:57:23.666000+00:00,JUNK_FRAME
29027,2019-12-02 22:57:23.666000+00:00,2019-12-02 22:57:23.715000+00:00,2019-12-02 22:57:23.715000+00:00,JUNK_FRAME
29028,2019-12-02 22:57:23.715000+00:00,2019-12-02 22:57:23.782000+00:00,2019-12-02 22:57:23.782000+00:00,NO_CHANGE
29030,2019-12-02 22:57:23.782000+00:00,2019-12-02 22:57:23.854000+00:00,2019-12-02 22:57:23.854000+00:00,NO_CHANGE
29032,2019-12-02 22:57:23.854000+00:00,2019-12-02 22:57:23.919000+00:00,2019-12-02 22:57:23.919000+00:00,NO_CHANGE
29033,2019-12-02 22:57:23.919000+00:00,2019-12-02 22:57:23.988000+00:00,2019-12-02 22:57:23.988000+00:00,NO_CHANGE
29035,2019-12-02 22:57:23.988000+00:00,2019-12-02 22:57:24.059000+00:00,2019-12-02 22:57:24.059000+00:00,NO_CHANGE
29037,2019-12-02 22:57:24.059000+00:00,2019-12-02 22:57:24.129000+00:00,2019-12-02 22:57:24.129000+00:00,NO_CHANGE
29038,2019-12-02 22:57:24.129000+00:00,2019-12-02 22:57:24.203000+00:00,2019-12-02 22:57:24.203000+00:00,NO_CHANGE
29040,2019-12-02 22:57:24.203000+00:00,2019-12-02 22:57:24.285000+00:00,2019-12-02 22:57:24.285000+00:00,NO_CHANGE
29042,2019-12-02 22:57:24.285000+00:00,2019-12-02 22:57:24.352000+00:00,2019-12-02 22:57:24.353000+00:00,NO_CHANGE
29044,2019-12-02 22:57:24.353000+00:00,2019-12-02 22:57:24.422000+00:00,2019-12-02 22:57:24.422000+00:00,NO_CHANGE
29045,2019-12-02 22:57:24.422000+00:00,2019-12-02 22:57:24.492000+00:00,2019-12-02 22:57:24.493000+00:00,NO_CHANGE
29047,2019-12-02 22:57:24.493000+00:00,2019-12-02 22:57:24.558000+00:00,2019-12-02 22:57:24.558000+00:00,NO_CHANGE
29049,2019-12-02 22:57:24.558000+00:00,2019-12-02 22:57:24.624000+00:00,2019-12-02 22:57:24.624000+00:00,NO_CHANGE
29050,2019-12-02 22:57:24.624000+00:00,2019-12-02 22:57:24.690000+00:00,2019-12-02 22:57:24.690000+00:00,NO_CHANGE
29052,2019-12-02 22:57:24.690000+00:00,2019-12-02 22:57:24.731000+00:00,2019-12-02 22:57:24.731000+00:00,JUNK_FRAME
29053,2019-12-02 22:57:24.731000+00:00,2019-12-02 22:57:24.768000+00:00,2019-12-02 22:57:24.768000+00:00,JUNK_FRAME
29054,2019-12-02 22:57:24.768000+00:00,2019-12-02 22:57:24.806000+00:00,2019-12-02 22:57:24.806000+00:00,JUNK_FRAME
29055,2019-12-02 22:57:24.806000+00:00,2019-12-02 22:57:24.840000+00:00,2019-12-02 22:57:24.840000+00:00,JUNK_FRAME
29056,2019-12-02 22:57:24.846000+00:00,2019-12-02 22:57:24.879000+00:00,2019-12-02 22:57:24.879000+00:00,JUNK_FRAME
29057,2019-12-02 22:57:24.885000+00:00,2019-12-02 22:57:24.919000+00:00,2019-12-02 22:57:24.920000+00:00,JUNK_FRAME
29058,2019-12-02 22:57:24.925000+00:00,2019-12-02 22:57:24.960000+00:00,2019-12-02 22:57:24.960000+00:00,JUNK_FRAME
29059,2019-12-02 22:57:24.969000+00:00,2019-12-02 22:57:25.004000+00:00,2019-12-02 22:57:25.004000+00:00,JUNK_FRAME
29060,2019-12-02 22:57:25.009000+00:00,2019-12-02 22:57:25.047000+00:00,2019-12-02 22:57:25.047000+00:00,JUNK_FRAME
29061,2019-12-02 22:57:25.053000+00:00,2019-12-02 22:57:25.096000+00:00,2019-12-02 22:57:25.096000+00:00,JUNK_FRAME
29062,2019-12-02 22:57:25.096000+00:00,2019-12-02 22:57:25.144000+00:00,2019-12-02 22:57:25.144000+00:00,JUNK_FRAME
29063,2019-12-02 22:57:25.144000+00:00,2019-12-02 22:57:25.662000+00:00,2019-12-02 22:57:25.662000+00:00,SUCCESS
29075,2019-12-02 22:57:25.664000+00:00,2019-12-02 22:57:26.183000+00:00,2019-12-02 22:57:26.183000+00:00,NO_CHANGE
29088,2019-12-02 22:57:26.183000+00:00,2019-12-02 22:57:26.702000+00:00,2019-12-02 22:57:26.702000+00:00,NO_CHANGE
29100,2019-12-02 22:57:26.702000+00:00,2019-12-02 22:57:26.737000+00:00,2019-12-02 22:57:26.737000+00:00,JUNK_FRAME
29101,2019-12-02 22:57:26.738000+00:00,2019-12-02 22:57:26.774000+00:00,2019-12-02 22:57:26.774000+00:00,JUNK_FRAME
29102,2019-12-02 22:57:26.775000+00:00,2019-12-02 22:57:26.812000+00:00,2019-12-02 22:57:26.812000+00:00,JUNK_FRAME
29103,2019-12-02 22:57:26.813000+00:00,2019-12-02 22:57:26.853000+00:00,2019-12-02 22:57:26.853000+00:00,JUNK_FRAME
29104,2019-12-02 22:57:26.853000+00:00,2019-12-02 22:57:26.889000+00:00,2019-12-02 22:57:26.889000+00:00,JUNK_FRAME
29105,2019-12-02 22:57:26.889000+00:00,2019-12-02 22:57:26.933000+00:00,2019-12-02 22:57:26.933000+00:00,JUNK_FRAME
29106,2019-12-02 22:57:26.933000+00:00,2019-12-02 22:57:26.970000+00:00,2019-12-02 22:57:26.970000+00:00,JUNK_FRAME
29107,2019-12-02 22:57:26.970000+00:00,2019-12-02 22:57:27.014000+00:00,2019-12-02 22:57:27.014000+00:00,JUNK_FRAME
29108,2019-12-02 22:57:27.014000+00:00,2019-12-02 22:57:27.061000+00:00,2019-12-02 22:57:27.061000+00:00,JUNK_FRAME
29109,2019-12-02 22:57:27.061000+00:00,2019-12-02 22:57:27.109000+00:00,2019-12-02 22:57:27.109000+00:00,JUNK_FRAME
29110,2019-12-02 22:57:27.109000+00:00,2019-12-02 22:57:27.182000+00:00,2019-12-02 22:57:27.182000+00:00,NO_CHANGE
29112,2019-12-02 22:57:27.182000+00:00,2019-12-02 22:57:27.247000+00:00,2019-12-02 22:57:27.247000+00:00,NO_CHANGE
29113,2019-12-02 22:57:27.248000+00:00,2019-12-02 22:57:27.315000+00:00,2019-12-02 22:57:27.315000+00:00,NO_CHANGE
29115,2019-12-02 22:57:27.315000+00:00,2019-12-02 22:57:27.387000+00:00,2019-12-02 22:57:27.387000+00:00,NO_CHANGE
29117,2019-12-02 22:57:27.387000+00:00,2019-12-02 22:57:27.453000+00:00,2019-12-02 22:57:27.454000+00:00,NO_CHANGE
29118,2019-12-02 22:57:27.454000+00:00,2019-12-02 22:57:27.523000+00:00,2019-12-02 22:57:27.523000+00:00,NO_CHANGE
29120,2019-12-02 22:57:27.523000+00:00,2019-12-02 22:57:27.586000+00:00,2019-12-02 22:57:27.586000+00:00,NO_CHANGE
29121,2019-12-02 22:57:27.586000+00:00,2019-12-02 22:57:27.654000+00:00,2019-12-02 22:57:27.654000+00:00,NO_CHANGE
29123,2019-12-02 22:57:27.654000+00:00,2019-12-02 22:57:27.722000+00:00,2019-12-02 22:57:27.722000+00:00,NO_CHANGE
29125,2019-12-02 22:57:27.722000+00:00,2019-12-02 22:57:27.799000+00:00,2019-12-02 22:57:27.799000+00:00,NO_CHANGE
29126,2019-12-02 22:57:27.800000+00:00,2019-12-02 22:57:27.867000+00:00,2019-12-02 22:57:27.867000+00:00,NO_CHANGE
29128,2019-12-02 22:57:27.867000+00:00,2019-12-02 22:57:27.942000+00:00,2019-12-02 22:57:27.942000+00:00,NO_CHANGE
29130,2019-12-02 22:57:27.942000+00:00,2019-12-02 22:57:28.014000+00:00,2019-12-02 22:57:28.014000+00:00,NO_CHANGE
29132,2019-12-02 22:57:28.014000+00:00,2019-12-02 22:57:28.079000+00:00,2019-12-02 22:57:28.080000+00:00,NO_CHANGE
29133,2019-12-02 22:57:28.080000+00:00,2019-12-02 22:57:28.151000+00:00,2019-12-02 22:57:28.151000+00:00,NO_CHANGE
29135,2019-12-02 22:57:28.151000+00:00,2019-12-02 22:57:28.226000+00:00,2019-12-02 22:57:28.226000+00:00,NO_CHANGE
29137,2019-12-02 22:57:28.226000+00:00,2019-12-02 22:57:28.312000+00:00,2019-12-02 22:57:28.312000+00:00,NO_CHANGE
29139,2019-12-02 22:57:28.312000+00:00,2019-12-02 22:57:28.379000+00:00,2019-12-02 22:57:28.379000+00:00,NO_CHANGE
29140,2019-12-02 22:57:28.379000+00:00,2019-12-02 22:57:28.453000+00:00,2019-12-02 22:57:28.453000+00:00,NO_CHANGE
29142,2019-12-02 22:57:28.453000+00:00,2019-12-02 22:57:28.524000+00:00,2019-12-02 22:57:28.524000+00:00,NO_CHANGE
29144,2019-12-02 22:57:28.524000+00:00,2019-12-02 22:57:28.596000+00:00,2019-12-02 22:57:28.596000+00:00,NO_CHANGE
29146,2019-12-02 22:57:28.596000+00:00,2019-12-02 22:57:28.666000+00:00,2019-12-02 22:57:28.666000+00:00,NO_CHANGE
29147,2019-12-02 22:57:28.666000+00:00,2019-12-02 22:57:28.735000+00:00,2019-12-02 22:57:28.735000+00:00,NO_CHANGE
29149,2019-12-02 22:57:28.735000+00:00,2019-12-02 22:57:28.805000+00:00,2019-12-02 22:57:28.805000+00:00,NO_CHANGE
29151,2019-12-02 22:57:28.806000+00:00,2019-12-02 22:57:28.871000+00:00,2019-12-02 22:57:28.871000+00:00,NO_CHANGE
29152,2019-12-02 22:57:28.871000+00:00,2019-12-02 22:57:28.942000+00:00,2019-12-02 22:57:28.942000+00:00,NO_CHANGE
29154,2019-12-02 22:57:28.943000+00:00,2019-12-02 22:57:29.010000+00:00,2019-12-02 22:57:29.010000+00:00,NO_CHANGE
29156,2019-12-02 22:57:29.010000+00:00,2019-12-02 22:57:29.084000+00:00,2019-12-02 22:57:29.084000+00:00,NO_CHANGE
29157,2019-12-02 22:57:29.084000+00:00,2019-12-02 22:57:29.153000+00:00,2019-12-02 22:57:29.153000+00:00,NO_CHANGE
29159,2019-12-02 22:57:29.153000+00:00,2019-12-02 22:57:29.194000+00:00,2019-12-02 22:57:29.194000+00:00,JUNK_FRAME
29160,2019-12-02 22:57:29.195000+00:00,2019-12-02 22:57:29.235000+00:00,2019-12-02 22:57:29.235000+00:00,JUNK_FRAME
29161,2019-12-02 22:57:29.235000+00:00,2019-12-02 22:57:29.272000+00:00,2019-12-02 22:57:29.272000+00:00,JUNK_FRAME
29162,2019-12-02 22:57:29.272000+00:00,2019-12-02 22:57:29.306000+00:00,2019-12-02 22:57:29.306000+00:00,JUNK_FRAME
29163,2019-12-02 22:57:29.306000+00:00,2019-12-02 22:57:29.340000+00:00,2019-12-02 22:57:29.340000+00:00,JUNK_FRAME
29164,2019-12-02 22:57:29.345000+00:00,2019-12-02 22:57:29.380000+00:00,2019-12-02 22:57:29.380000+00:00,JUNK_FRAME
29165,2019-12-02 22:57:29.386000+00:00,2019-12-02 22:57:29.428000+00:00,2019-12-02 22:57:29.428000+00:00,JUNK_FRAME
29166,2019-12-02 22:57:29.428000+00:00,2019-12-02 22:57:29.463000+00:00,2019-12-02 22:57:29.463000+00:00,JUNK_FRAME
29167,2019-12-02 22:57:29.470000+00:00,2019-12-02 22:57:29.509000+00:00,2019-12-02 22:57:29.509000+00:00,JUNK_FRAME
29168,2019-12-02 22:57:29.509000+00:00,2019-12-02 22:57:29.551000+00:00,2019-12-02 22:57:29.551000+00:00,JUNK_FRAME
29169,2019-12-02 22:57:29.553000+00:00,2019-12-02 22:57:29.596000+00:00,2019-12-02 22:57:29.596000+00:00,JUNK_FRAME
29170,2019-12-02 22:57:29.596000+00:00,2019-12-02 22:57:29.642000+00:00,2019-12-02 22:57:29.642000+00:00,JUNK_FRAME
29171,2019-12-02 22:57:29.642000+00:00,2019-12-02 22:57:29.691000+00:00,2019-12-02 22:57:29.691000+00:00,JUNK_FRAME
29172,2019-12-02 22:57:29.691000+00:00,2019-12-02 22:57:30.210000+00:00,2019-12-02 22:57:30.210000+00:00,SUCCESS
29184,2019-12-02 22:57:30.212000+00:00,2019-12-02 22:57:30.726000+00:00,2019-12-02 22:57:30.727000+00:00,NO_CHANGE
29197,2019-12-02 22:57:30.727000+00:00,2019-12-02 22:57:31.238000+00:00,2019-12-02 22:57:31.238000+00:00,NO_CHANGE
29209,2019-12-02 22:57:31.238000+00:00,2019-12-02 22:57:31.271000+00:00,2019-12-02 22:57:31.271000+00:00,JUNK_FRAME
29210,2019-12-02 22:57:31.271000+00:00,2019-12-02 22:57:31.305000+00:00,2019-12-02 22:57:31.305000+00:00,JUNK_FRAME
29211,2019-12-02 22:57:31.305000+00:00,2019-12-02 22:57:31.340000+00:00,2019-12-02 22:57:31.340000+00:00,JUNK_FRAME
29212,2019-12-02 22:57:31.345000+00:00,2019-12-02 22:57:31.382000+00:00,2019-12-02 22:57:31.382000+00:00,JUNK_FRAME
29213,2019-12-02 22:57:31.386000+00:00,2019-12-02 22:57:31.420000+00:00,2019-12-02 22:57:31.420000+00:00,JUNK_FRAME
29214,2019-12-02 22:57:31.426000+00:00,2019-12-02 22:57:31.468000+00:00,2019-12-02 22:57:31.468000+00:00,JUNK_FRAME
29215,2019-12-02 22:57:31.470000+00:00,2019-12-02 22:57:31.511000+00:00,2019-12-02 22:57:31.511000+00:00,JUNK_FRAME
29216,2019-12-02 22:57:31.511000+00:00,2019-12-02 22:57:31.553000+00:00,2019-12-02 22:57:31.554000+00:00,JUNK_FRAME
29217,2019-12-02 22:57:31.554000+00:00,2019-12-02 22:57:31.600000+00:00,2019-12-02 22:57:31.600000+00:00,JUNK_FRAME
29218,2019-12-02 22:57:31.600000+00:00,2019-12-02 22:57:31.647000+00:00,2019-12-02 22:57:31.647000+00:00,JUNK_FRAME
29219,2019-12-02 22:57:31.647000+00:00,2019-12-02 22:57:31.695000+00:00,2019-12-02 22:57:31.695000+00:00,JUNK_FRAME
29220,2019-12-02 22:57:31.695000+00:00,2019-12-02 22:57:31.739000+00:00,2019-12-02 22:57:31.739000+00:00,JUNK_FRAME
29221,2019-12-02 22:57:31.739000+00:00,2019-12-02 22:57:31.784000+00:00,2019-12-02 22:57:31.784000+00:00,JUNK_FRAME
29222,2019-12-02 22:57:31.784000+00:00,2019-12-02 22:57:31.832000+00:00,2019-12-02 22:57:31.832000+00:00,JUNK_FRAME
29223,2019-12-02 22:57:31.832000+00:00,2019-12-02 22:57:31.897000+00:00,2019-12-02 22:57:31.897000+00:00,NO_CHANGE
29225,2019-12-02 22:57:31.897000+00:00,2019-12-02 22:57:31.963000+00:00,2019-12-02 22:57:31.963000+00:00,NO_CHANGE
29226,2019-12-02 22:57:31.963000+00:00,2019-12-02 22:57:32.038000+00:00,2019-12-02 22:57:32.038000+00:00,NO_CHANGE
29228,2019-12-02 22:57:32.038000+00:00,2019-12-02 22:57:32.104000+00:00,2019-12-02 22:57:32.104000+00:00,NO_CHANGE
29230,2019-12-02 22:57:32.104000+00:00,2019-12-02 22:57:32.173000+00:00,2019-12-02 22:57:32.173000+00:00,NO_CHANGE
29231,2019-12-02 22:57:32.173000+00:00,2019-12-02 22:57:32.240000+00:00,2019-12-02 22:57:32.240000+00:00,NO_CHANGE
29233,2019-12-02 22:57:32.240000+00:00,2019-12-02 22:57:32.309000+00:00,2019-12-02 22:57:32.309000+00:00,NO_CHANGE
29235,2019-12-02 22:57:32.309000+00:00,2019-12-02 22:57:32.378000+00:00,2019-12-02 22:57:32.378000+00:00,NO_CHANGE
29236,2019-12-02 22:57:32.378000+00:00,2019-12-02 22:57:32.444000+00:00,2019-12-02 22:57:32.444000+00:00,NO_CHANGE
29238,2019-12-02 22:57:32.445000+00:00,2019-12-02 22:57:32.510000+00:00,2019-12-02 22:57:32.511000+00:00,NO_CHANGE
29240,2019-12-02 22:57:32.511000+00:00,2019-12-02 22:57:32.578000+00:00,2019-12-02 22:57:32.578000+00:00,NO_CHANGE
29241,2019-12-02 22:57:32.578000+00:00,2019-12-02 22:57:32.647000+00:00,2019-12-02 22:57:32.647000+00:00,NO_CHANGE
29243,2019-12-02 22:57:32.647000+00:00,2019-12-02 22:57:32.716000+00:00,2019-12-02 22:57:32.716000+00:00,NO_CHANGE
29244,2019-12-02 22:57:32.716000+00:00,2019-12-02 22:57:32.787000+00:00,2019-12-02 22:57:32.787000+00:00,NO_CHANGE
